project,c_hash,date,msg
hadoop-ozone,493a9164f975a25fb3462fdd1df1ff75ba032b8a,2019-11-15 19:34:12-08:00,HDDS-2501. Sonar: Fix issues found in the ObjectEndpoint class. (#198)
hadoop-ozone,8af5ab8dacdea4e882491ea0d9ebe81806ebf9fa,2019-11-18 14:41:28+05:18,HDDS-2525. Sonar : replace lambda with method reference in SCM BufferPool. (#210)
hadoop-ozone,6be3c848f7a6a2f4003bfa4327de5994f58e8e95,2019-11-18 15:12:27+05:18,HDDS-2524. Sonar : clumsy error handling in BlockOutputStream validateResponse. (#209)
hadoop-ozone,4ba40651fa3313b474cead342a01e5e356ae533a,2019-11-18 15:14:05+05:18,HDDS-2526. Sonar : use format specifiers in Log inside HddsConfServlet (#211)
hadoop-ozone,b411439f5d7f1a8babff2eb12a8c45766ed9d6e0,2019-11-18 04:58:18-05:00,HDDS-2520. Sonar: Avoid temporary variable scmSecurityClient (#208)
hadoop-ozone,ecb5bf4df1d80723835a1500d595102f3f861708,2019-11-18 20:33:36-08:00,HDDS-2490. Fixing sonarcloud errors. (#217)
hadoop-ozone,4a4b03c668e3d1d1a78bb1556912302f34390a13,2019-11-18 20:36:12-08:00,HDDS-2527. Sonar: remove redundant temporary assignment in HddsVersionProvider (#219)
hadoop-ozone,ac59c4fdf1aec49556d95c439f59ca447bfb8120,2019-11-19 01:19:30-05:00,HDDS-2486. Sonar: Avoid empty test methods (#220)
hadoop-ozone,814cb726b0bb934a33b100d38f648d2f13383c8c,2019-11-19 15:57:34-06:00,HDDS-2547. Sonar: remove volatile keyword from BlockOutputStream bloc… (#229)
hadoop-ozone,da36b09a9faa51ce7b3ad847212e613f700f95c4,2019-11-19 18:01:03-08:00,HDDS-2550. Sonar: OzoneClient should be closed in GetAclKeyHandler (#231)
hadoop-ozone,e68b1139ab2f0bf3c0dd3f65f6d428354f0f667e,2019-11-19 22:48:01-08:00,HDDS-2493. Sonar: Locking on a parameter in NetUtils.removeOutscope. (#174)
hadoop-ozone,b1ac520ed95fe35b454e55695a05ed71299d8797,2019-11-20 07:56:08-08:00,HDDS-2498. Fix sonar issues found in StorageContainerManager. (#178)
hadoop-ozone,e47acd129380dc0b570a38f1767a9c388d45c09f,2019-11-20 14:15:15-05:00,HDDS-2512 Sonar TraceAllMethod NPE Could be Thrown (#193)
hadoop-ozone,6105e312a7cc82fb89ad532380b97ed172eeeb9c,2019-11-22 19:00:35+01:00,HDDS-2587. Enable sonarcloud measurement as part of CI builds (#253)
hadoop-ozone,728755e5f4245daf82b0ebbb7bf5f07d5f35fb16,2019-11-25 21:54:55+01:00,HDDS-2627. Skip sonar check in forks (#266)
hadoop-ozone,0ef75b0cad6f20e57025e9f73a8f6329148c7ec9,2019-11-28 05:08:34+05:18,HDDS-2528. Sonar : code smell category issues in CommitWatcher (#247)
hadoop-ozone,968dec46ec4649578b5cc6c2e6024745ecdd91f1,2019-12-03 14:21:27+01:00,"HDDS-2619. Fix Sonar issues in ReconTaskControllerImpl

Closes #259"
hadoop-ozone,1af4f48e068dd8987d1ecb77e05a2a1ae888162f,2019-12-05 23:12:01+05:18,HDDS-2530. Sonar : refactor verifyResourceName in HddsClientUtils to fix Sonar errors (#293)
hadoop-ozone,91a647777d21ca1e1b6abfed5f5445ecb9fda127,2019-12-08 20:41:42-08:00,HDDS-2687. Fix sonar issues in package org.apache.hadoop.ozone.recon.api. (#325)
hadoop-ozone,f3abb4cb8bb3a576ddff442a43a7e3efe2a9523a,2019-12-09 10:04:09+05:18,HDDS-2668. Sonar : fix issues reported in BlockManagerImpl (#317)
hadoop-ozone,51c5e4228305f6abd78a598c56f688ab2f8e1c80,2019-12-10 22:45:04+08:00,HDDS-2532. Sonar : fix issues in OzoneQuota (#311)
hadoop-ozone,d3782c524fa62292a6fa30dcb2fb943f3caf2af6,2019-12-13 10:43:59+01:00,"HDDS-2553. Sonar: Iterator.next() methods should throw NoSuchElementException

Closes #339"
hadoop-ozone,a14a6bcc01fa65a350b630f69c5b29001671f0b2,2019-12-14 06:06:07+05:18,HDDS-2675. Sonar : fix issues in PipelineStateManager (#347)
hadoop-ozone,6ee5fd1ddaae11339a65d37817a6867f6830ac4c,2019-12-15 20:26:53-08:00,HDDS-2539. Sonar: Fix sonar warnings in SCMContainerManager class. (#332)
hadoop-ozone,6c8b837e179b7101e8e57af05c54746452542d7f,2019-12-16 10:15:50-08:00,HDDS-2724. Sonar : Fix sonar issues in package 'org.apache.hadoop.ozo… (#354)
hadoop-ozone,5f4202badb8d2c2e48e07b9708010e3607ff79cb,2019-12-16 23:47:38+05:18,HDDS-2669. Sonar : fix issues in scm Pipeline (#360)
hadoop-ozone,0cee30e71e374e8e383641c25907fe7a407ae7f0,2019-12-19 04:50:54-08:00,HDDS-2762. Sonar warnings fixed (#373)
hadoop-ozone,e5559f733187ab420a4a1e5029bcb4090aa860c1,2020-01-02 22:41:54+05:18,HDDS-2552. Sonar: Save and reuse Random object in GenesisUtil (#404)
hadoop-ozone,e4964d93dacf3f909440d23821abb6058759d6da,2020-05-14 04:00:47+02:00,Handle InterruptedException sonar issues in ContainerMetadataScanner (#908)
hadoop-ozone,49df943db15a5f06fab7c0c2030c44e31705357b,2021-01-26 15:20:32+01:00,HDDS-4698. Upgrade Java for Sonar check (#1800)
hadoop-ozone,5eb624ab9adabba05ac354e881721eb603cda2ca,2021-01-26 09:27:11-05:00,"HDDS-4748. sonarqube issue fix - ""static"" members should be accessed statically (#1748)"
iotdb,33d5a2179d9e70355378c7a0787c1a8c783c88ad,2019-01-18 15:36:50+01:00,"- Added the configuration for SonarQube analysis on build.apache.org/analysis
- Added Jenkinsfile and jenkins.pom for ASF build automation"
iotdb,3e8a36be333c481cb4aed53ec32b577c877aaf6c,2019-01-23 16:18:05+08:00,fix the sonar problem in iotdb query package
iotdb,9326ceb142700838885189a101258d6d50bb6230,2019-01-23 16:28:11+08:00,change iotdb-cli according to sonar
iotdb,35e98ec51401beabff71e08a8f22c08182e5902f,2019-01-23 16:29:58+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,575f6902dac74b6779bef98a89b5fcc4a77a2ea1,2019-01-23 16:50:23+08:00,"fix the sonar problem in query control, dataset, executor and fill package"
iotdb,2ba1de87ec6eb6eb2b202e1dfaa6d42072a15222,2019-01-23 17:07:52+08:00,fit bufferwrite with sonar
iotdb,c182815c5bd0e2eb62b8584b0a2089bc73502f0d,2019-01-23 17:11:53+08:00,fix sonar
iotdb,6c89da5344aff8ca1045e5e5c8cb42bbddaf6a0d,2019-01-23 17:12:12+08:00,Merge remote-tracking branch 'origin/fix_sonar' into fix_sonar
iotdb,537a1d30b3cdcef6d879839c46d9e2511d004c21,2019-01-23 17:19:33+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,a0d03ba7866115ad33c49638749a6847cd221bbf,2019-01-23 17:48:52+08:00,fix sonar
iotdb,f813d6736ef420ba1ce5b294b486b196e0d7fc95,2019-01-23 17:49:14+08:00,Merge remote-tracking branch 'origin/fix_sonar' into fix_sonar
iotdb,215f3814da3c3c6e4de8d8f9a43b53fd9c0e0c27,2019-01-23 19:23:05+08:00,"Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
No conflict, maven test successfully"
iotdb,8c654f264efe893ed6277d431838ca20dc3d9412,2019-01-23 20:04:08+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,d37c8ed39de25b1d3b7a7eb4c00ca527f32e6fba,2019-01-23 20:34:34+08:00,fix sonar problem in query and read package
iotdb,8cecd2615e0e344849b19d9cb2490d9072da20f7,2019-01-23 20:35:00+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,66571d2cf65da00fc7da700c9240437367b1209d,2019-01-23 21:10:07+08:00,fix sonar problem in tsfile read query and reader package
iotdb,231381c4e66cc0ea52b7e3873deb3107da8c5ed6,2019-01-23 21:41:59+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,dd90d8bf56131e3310e496100bb63dec2d536f23,2019-01-24 09:39:07+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,82f4aaa755846a30bad80a63c33b431626c65765,2019-01-24 11:06:54+08:00,fix tsfile read package by sonar code
iotdb,383ca1e20aa743c0064fc65b364765843da05d6b,2019-01-24 12:55:52+08:00,modify the bufferwrite according to the sonarlist
iotdb,a7f06e09a7da4ab5748573dea990a607fba97476,2019-01-24 13:52:59+08:00,fix sonar problem
iotdb,17b6e05570bc892dd470b789b59c2dae6a47439b,2019-01-24 14:44:03+08:00,fix sonar problem
iotdb,6edb3e5ff11ae482f426a2a1f60cddb36135e470,2019-01-24 15:43:50+08:00,fix some problem by sonarlint
iotdb,16fe041fc7ed6be75cd6a6d69f2c3e79f22beda5,2019-01-24 16:18:15+08:00,modity the code suppotted by sonarlint
iotdb,62a29d3d89a44da3a0eadbda87691f953dbc038a,2019-01-24 16:46:06+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,f5563c1d5b43bb7f1334feab16195dfebe66643b,2019-01-24 17:31:02+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,c5e6ab60d221a4cb4d2e52a72452ab2a6d50d978,2019-01-24 20:10:56+08:00,fix sonar
iotdb,f54663fbd05e8f3ba8f7e0d179f7d3d96f7427ef,2019-01-24 20:11:11+08:00,Merge remote-tracking branch 'origin/fix_sonar' into fix_sonar
iotdb,ef7f57a20b5dbf53c06b7d1e35c859bff6c0e21c,2019-01-24 21:04:42+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,a5c8dde503c696a3e91d1c3e03968097ca09e13b,2019-01-24 21:10:56+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,b41039bfea1ae3cbc9945196f162e05d3d7b7e4f,2019-01-24 21:27:14+08:00,Merge branch 'master' into fix_sonar
iotdb,f63510517d705f583528bfd4053e98bfa06d5b7e,2019-01-24 21:29:08+08:00,Merge branch 'master' into fix_sonar
iotdb,15f5bf48aaf81764a361dcd6ab694ad5c3310682,2019-01-24 21:30:11+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,69f31952845de32ac1779c941c2db2a3e2c19233,2019-01-24 21:31:48+08:00,"Merge pull request #25 from apache/fix_sonar

Fix many code debt reported by sonar"
iotdb,af0045936b0aace6617851c70576eaa2acdef901,2019-01-24 23:15:31+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,ade75b0fc8ceb5c3355b5987f7f42c501898ff27,2019-01-25 09:15:52+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,a797e38b0575a2b75face68d825eed9cf73cde3b,2019-01-25 10:15:18+08:00,Merge commit '2c03bb48904ecd7e6f05284be8d88a42143c22a8' into fix_sonar
iotdb,cbd3a668fca9c167129d60f10549fddf0395f36b,2019-01-25 10:33:12+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,15dd89b3343cb09e9b9334571c316e5f56c23b47,2019-01-25 16:21:08+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,5745144b5b2a4ac2f264597cc3d807feb0d6a50d,2019-01-25 17:03:37+08:00,fix sonar of postback module
iotdb,e0f883af13277e5235de1ac678ba7780bac083d3,2019-01-25 20:05:33+08:00,fix sonar of postback test module
iotdb,fda59480b5658a3c95d2b3a1bc339c94d31b6618,2019-01-25 20:06:10+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,a0aa6f9e2a9e8b42556c07eaecd1544a15ae3223,2019-01-25 20:17:06+08:00,fix sonar issues
iotdb,569642704d56f2c0c6af2336268356ec5fc9574a,2019-01-25 21:16:33+08:00,fix sonar
iotdb,b3f819788b8782fc7c099de9eed68e7c8f8b4f8a,2019-01-25 21:42:29+08:00,"Merge branch 'fix_sonar' into fix_sonar_jt

# Conflicts:
#	iotdb/src/main/java/org/apache/iotdb/db/engine/filenode/FileNodeProcessor.java"
iotdb,cc799cb8035f5dafca6b926796706c651a45d368,2019-01-25 22:05:41+08:00,Merge branch 'fix_sonar' into fix_sonar_jt
iotdb,0aa13fa870979d2d48a1ad4f8d0e4c87da72fde6,2019-01-25 22:38:26+08:00,fix sonar of postback
iotdb,b9217eca082d1446caaccbb6e56cce2b92c76f29,2019-01-25 22:38:56+08:00,Merge branch 'fix_sonar' of github.com:apache/incubator-iotdb into fix_sonar
iotdb,f31b37a386309d3b022e744e417b42abb42eed7a,2019-01-26 09:46:00+08:00,Merge branch 'fix_sonar' into fix_sonar_jt
iotdb,3360cb0011ac736b9889c41ec1c4f72bf4a66bd1,2019-01-26 10:01:15+08:00,fix sonar of postback module
iotdb,f2523d6721b42644f9bc13382d6d2a58ff7622a4,2019-01-28 23:59:02+08:00,"Merge pull request #31 from apache/fix_sonar

Fix code smells and vulnerabilities reported by sonar"
iotdb,f53f8ae5a823756da09346c5189fb27d4f431eb1,2019-01-29 00:00:52+08:00,Merge remote-tracking branch 'origin/master' into fix_sonar_jt
iotdb,7e78ce4b49f90d0f447006c422d939d9c193f365,2019-01-29 13:55:53+08:00,fix problem discovered by sonar
iotdb,70db28dde43d39369731d408326bd761f44a46bf,2019-02-01 23:19:01+08:00,"Merge pull request #36 from MyXOF/fix_sonar_cli_xuyi

fix problem discovered by sonar"
iotdb,bf7f07fa10e9725e6574819be4cd91f94d0ff492,2019-02-02 09:16:34+08:00,"Merge pull request #32 from apache/fix_sonar_jt

fix some sonar issues"
iotdb,c0c571f54b168128ead09aec920b256c3fe2c11d,2019-02-16 10:23:11+08:00,"Fix sonar problems by Beyyes (#33)

* fix sonar problem in iotdb-cli/src/main/java/org/apache/iotdb/cli/tool/ImportCsv

* Update Readme.md, replace old badge

* fix sonar problem in auth package

* fix sonar problem in auth package

* fix sonar problem of iotdb concurrent package and conf package

* fix sonar problem in db conf and service

* delete reset lock exception in HashLock

* fix code problem in User.java

* fix sonar problem in IoTDBDescriptor

* fix sonar problem in conf and engine package

* add log error info for class BasicAuthorizer

* modify log info for BasicAuthorizer

* fix the log error format

* fix problem about logger and examine whether a string is empty

* logger -> LOGGER

* replace string.isEmpty() with """".equal()"
iotdb,81f6770c0464a73ceba1a9839fcf7e4112a8f126,2019-02-16 21:13:15+08:00,"Fix sonar by Yanzhe An (#38)

* fix sonar:

** delete redundant quotes

** remove redundant [ERROR]"
iotdb,a7356d4e6402b1435257cca8a8977f18be65763d,2019-02-19 19:42:13+08:00,"fix sonar  (#34)

* revoke modifications for duplicated codes; polish according to reviews

* Update DeltaBinaryEncoder.java,  ChunkGroupFooter.java, TsFileDecodingException.java, BitmapEncoder.java, IoTDBQueryResultSet.java, IoTDBQueryResultSet.java, EncodingConfig.java for fixing Sonar tips.

* rename Compressor to ICompressor; rename UnCompressor to IUnCompressor"
iotdb,83ea2e64cf35bae7f4426925bf1f1d3adf69a6d1,2019-02-20 09:01:05+08:00,"New fix sonar gouwang (#49)

* fix sonar before id 729"
iotdb,59e0ea286d7541e6c22103cba57611a5c41395fa,2019-02-21 16:35:11+08:00,"Merge pull request #54 from ycheng9/fix_travis

Add cache directories  for download jars and sonar plugin of Maven in  travis"
iotdb,ee4a64723c37636b16dc32b4d45fb3eb36797bf9,2019-02-22 13:11:41+08:00,refact client to reduce sonar bug (#55)
iotdb,bbeb32fd185a743143159fcaaab3cd7de2658060,2019-02-27 15:44:52+08:00,"Merge branch 'master' into fix_sonar_bug

# Conflicts:
#	iotdb-cli/src/main/java/org/apache/iotdb/cli/client/AbstractClient.java
#	iotdb-cli/src/main/java/org/apache/iotdb/cli/client/Client.java
#	iotdb-cli/src/main/java/org/apache/iotdb/cli/client/WinClient.java"
iotdb,2a472685afdb33b3cef7a60bd0152f56e7be0f7e,2019-02-27 21:47:10+08:00,"Merge pull request #58 from apache/fix_sonar_bug

Fix sonar bugs"
iotdb,db41e4932bb7b73ad6c720d13a9492b93de92c3e,2019-03-06 03:24:54-06:00,"Fix sonar bug (#82)

* Refactor some files to reduce sonar bugs."
iotdb,0bbf2f35a879c1ea8f31213bbfe75a2695e5fcfb,2019-03-20 11:25:04+08:00,fix sonar issues
iotdb,306a6814a85961f1965fe8e886e33e8d0300d351,2019-03-26 12:35:22+08:00,set SQL parse error as debug level log; fix some sonar issues
iotdb,f20590031e0048ae6933f4fddb02b0ef637a2178,2019-03-26 17:24:06+08:00,"Merge pull request #112 from apache/fix_jira_62

[IOTDB-62]set SQL parse error as debug level log; fix some sonar issues"
iotdb,8fc0c7e6ed60bcb4491088b7a636d96d76ebbf36,2019-05-17 15:44:06+08:00,"fix unstable unit test and polish ReadOnlyTsFile query logic (#177)

* modify logic: add params in ReadOnlyTsFile's query function not in constructor

* remove loadMode; update the calculation of remaining time ranges

* fix sonar"
iotdb,f3f4099a32fffb0ea8e6f860dd2db24744b41dfd,2019-07-17 10:08:04+08:00,fix sonars and add memory estimation method
iotdb,7c1dfa04ce6f672dc8d1b4f542a1462a27af3b9d,2019-12-01 15:36:38+08:00,disable sonar analysis temporary (#611)
iotdb,2b47675d7af1355222fb94cf2f48b6312c47bfa6,2019-12-23 14:08:50+08:00,"enable Sonarcloud (#645)

* enable Sonarcloud"
iotdb,96fd6d70e35f8bbbcea1a0fc2d48989dd61c5379,2019-12-23 15:48:23+08:00,"Enable coveralls on travis (#670)

* enable Sonarcloud"
iotdb,99acba6d4f24af7514fc26113c6c787297061913,2019-12-24 16:15:57+08:00,disable sonar and coveralls for non-committers (#673)
iotdb,c09f0cf9febb4c81aba391e715e1fecf033875e3,2020-01-15 15:03:38+08:00,resolve sonarcloud
iotdb,94641c3ac5ec3563beab02b755cb4f4a117e6832,2020-02-03 11:19:43+08:00,disable sonar for contributor pr
iotdb,0b636dc926f73764a61fd208d956a0bbaaae75b7,2020-02-05 14:34:42+08:00,"fixed new_series_reader problem reported in sonar (#768)

* fix bug and code smell that sonar scans"
iotdb,db7e8eb4bd31fa93f7989b20111eb50eb272eafa,2020-02-05 16:19:58+08:00,"[IOTDB-448]Add IN operation (#763)

* add IN operation

* fix sonar issues

* add ut test

* modify anltr4

* remove valueToString

* remove useless codes

* remove useless import

* fix sonar issues

* fix sonar issues"
iotdb,171949b2e25e53826907ee42596ecfabeb47af5c,2020-02-17 10:57:59+08:00,fix sonar bug
iotdb,4aa9ff37f00d450d7d7a15601856e09fede78b1b,2020-02-23 12:24:34+08:00,fix sonar bug and smell
iotdb,e8a41111c42cfd2b5309262d1873ef8cbcbc4536,2020-03-20 17:05:39+08:00,fix sonar bug
iotdb,800e20cb3ed33fe8488e3dd844670757427dbdd2,2020-03-25 09:41:24+08:00,fix sonar
iotdb,8ec481f407d1d4b114c0bd0a6b61ecdba8e72012,2020-03-30 19:43:04+08:00,fix sonar
iotdb,9250b659da9d60b88489ebca84c006603f934cdf,2020-04-12 13:00:12+08:00,fix sonar code smells
iotdb,f58160c7acb8f1078a6fa27691d9e4636ad177a7,2020-04-19 18:28:07+08:00,fix sonar
iotdb,842ce38c7de24c533b86b0976bc534ce57d156a5,2020-04-19 18:28:48+08:00,fix sonar
iotdb,73dd5eb6e44e2194b650eea72aabcfaf929e5bdc,2020-05-03 11:07:57+08:00,fix sonar code smell
iotdb,336c034621c552250e9f78b576e45562a7b0583f,2020-07-08 15:40:11+08:00,"Fix sonar problems in hot_compaction branch (#1469)

* Make sonar happy"
iotdb,4b6fe39cf46263ed484aaa83e9679761d65c3c13,2020-07-08 16:47:22+08:00,Fix more sonar issues
iotdb,6b8e1183cc7826620eb2ef3218bff4f3fb3c9507,2020-07-08 23:44:32+08:00,Fix sonar problems resulted by merging master
