issue_type,issue_component,creator_name,creator_display_name,reporter_name,reporter_display_name,priority,description,labels,created,resolution,updated,status,id,key
Improvement,[],gmcdonald,Gavin McDonald,mbeckerle,Mike Beckerle,Minor,"See discussion below. 

-----Original Message-----
From: Mike Beckerle [mailto:mbeckerle@tresys.com]
Sent: Tuesday, May 14, 2013 10:57 AM
To: Garriss Jr., James P.; Stephen Lawrence
Subject: RE: [daffodil] error error error error message



Well, here is what is happening. Because your schema has alternatives in it (choice), and none of them are passing, it is rolling up the reasons why all the alternatives failed, and listing them all.

This is a hack, but in general, if your choice has nothing that matches, it may not be for the reason that the last branch failed on that is of interest. It could be because the first, or any of the others failed that the overall thing fails.

A much more verbose presentation of this would help that lays out each failure, and the point in the schema where that choice alternative was, etc.

We will make a JIRA issue to improve this.
________________________________
From: Garriss Jr., James P. [jgarriss@mitre.org]
Sent: Tuesday, May 14, 2013 10:25 AM
To: Stephen Lawrence
Cc: Mike Beckerle
Subject: [daffodil] error error error error message

I added a check constraints to the display name, forcing Daffodil to validate the set of allowed characters on parse.  And it does!  It gives me the assertion error message, which is good.

But...it appears to throw the same set of error messages 4 times.  Is that a bug?

Here's the key schema:

    <xsd:simpleType name=""DisplayName"">
        <xsd:annotation>
            <xsd:appinfo source=""http://www.ogf.org/dfdl/dfdl-1.0/"">
                <dfdl:assert test=""{ dfdl:checkConstraints(.) }"" message=""A display name has a restricted set of allowed characters""/>
            </xsd:appinfo>
        </xsd:annotation>
        <xsd:restriction base=""xsd:string"">
            <xsd:pattern value=""[A-Za-z0-9!#$%&amp;'*+-/=?^_`\{\|\}]+""/>
        </xsd:restriction>
    </xsd:simpleType>

Here's the input (the @ is not allowed):

From: ""John@Doe"" <johndoe@examplename.com>

Here's the output:

C:\Users\jgarriss\Documents\DFDL_Schemas_Email\02_Message_Headers>C:\Users\jgarriss\daffodil\bin\daffodil parse -s From.xsd -r From from06_invalid_dis
play.txt
[error] Parse Error: All alternatives failed. Reason(s): List(Parse Error: Alternative failed. Reason(s): List(Parse Error: Init('<') - element.Displa
yEmail: Delimiter not found!
Schema context: element.DisplayEmail Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F))
Schema context: element.DisplayEmailWithoutDisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F), Parse Error: Alternative faile
d. Reason(s): List(Parse Error: Assertion failed. A display name has a restricted set of allowed characters
Schema context: simpleType.DisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 17
UTF-8 text starting at byte 16 is: ( <johndoe@examplename.com>
)
Data (hex) starting at byte 16 is: (0x203C6A6F686E646F65406578616D706C656E616D652E636F6D3E0D0A))
Schema context: element.DisplayEmailWithoutDisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F), Parse Error: Alternative faile
d. Reason(s): List(Parse Error: Assertion failed. A display name has a restricted set of allowed characters
Schema context: simpleType.DisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 17
UTF-8 text starting at byte 16 is: ( <johndoe@examplename.com>
)
Data (hex) starting at byte 16 is: (0x203C6A6F686E646F65406578616D706C656E616D652E636F6D3E0D0A))
Schema context: element.DisplayEmailWithoutDisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F), Parse Error: Alternative faile
d. Reason(s): List(Parse Error: Assertion failed. A local part has a restricted set of allowed characters
Schema context: element.LocalPart Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 11
UTF-8 text starting at byte 8 is: (ohn@Doe"" <johndoe@examplename.com>
)
Data (hex) starting at byte 8 is: (0x6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F6D3E0D0A))
Schema context: element.DisplayEmailWithoutDisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F))
Schema context: element.DisplayEmailWithoutDisplayName Location in file:/C:/Users/jgarriss/Documents/DFDL_Schemas_Email/02_Message_Headers/Email.xsd
Data location was preceding byte 6
UTF-8 text starting at byte 0 is: (From: ""John@Doe"" <johndoe@examplename.co)
Data (hex) starting at byte 0 is: (0x46726F6D3A20224A6F686E40446F6522203C6A6F686E646F65406578616D706C656E616D652E636F)",[],2013-05-14 17:37:55+00:00,,2020-08-05 18:01:20+00:00,Open,13114128,DAFFODIL-710
New Feature,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,"Rather than placing checkConstraints everywhere, we need the ability to enable validation so facets are always checked.",[],2013-05-14 14:57:16+00:00,2013-05-14 17:42:14+00:00,2013-08-20 16:47:53+00:00,Closed,13114127,DAFFODIL-709
Bug,[],gmcdonald,Gavin McDonald,daffodil-james.garriss,James Garriss,Critical,"If a string is constrained with a pattern facet and checkConstraint is used, it will check constraints, but it will not fail for the comma.

For example, these examples fail for the local part:

From: ""John Doe"" <john:doe@examplename.com>
From: ""John Doe"" <john]doe@examplename.com>
From: ""John Doe"" <john*doe@examplename.com>

But it won't fail for this one:

From: ""John Doe"" <john,doe@examplename.com>

Here's the element I'm using:

{code}
            <xsd:element dfdl:textStringPadCharacter=""%SP;"" name=""LocalPart"">
                <xsd:annotation>
                    <xsd:appinfo source=""http://www.ogf.org/dfdl/dfdl-1.0/"">
                        <dfdl:assert test=""{ dfdl:checkConstraints(.) }"" message=""A local part has a restricted set of allowed characters""/>
                    </xsd:appinfo>
                </xsd:annotation>
                <xsd:simpleType>
                    <xsd:restriction base=""xsd:string"">
                        <xsd:pattern value=""[.A-Za-z0-9!#$%&amp;'*+-/=?^_`\{\|\}~]+""/>
                    </xsd:restriction>
                </xsd:simpleType>
            </xsd:element>
{code}",[],2013-05-14 14:35:43+00:00,2013-09-09 13:44:04+00:00,2013-09-18 17:33:02+00:00,Closed,13114126,DAFFODIL-708
Bug,[],gmcdonald,Gavin McDonald,daffodil-james.garriss,James Garriss,Major,"If an element is a string that is restricted with the pattern facet, Daffodil ignores the restriction.

For example, Daffodil allows john,doe to be a valid LocalPart, even though the comma is not an allowed character.
{code}
<xsd:element dfdl:textStringPadCharacter=""%SP;"" name=""LocalPart"">
    <xsd:simpleType>
        <xsd:restriction base=""xsd:string"">
            <xsd:pattern value=""[.A-Za-z0-9!#$%&amp;'*+-/=?^_`{|}~]+""/>
        </xsd:restriction>
    </xsd:simpleType>
</xsd:element>
{code}",[],2013-05-14 13:21:54+00:00,2013-05-14 14:58:45+00:00,2013-05-14 18:37:28+00:00,Closed,13114125,DAFFODIL-707
Task,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,,[],2013-05-10 19:54:37+00:00,2013-05-28 15:52:48+00:00,2013-05-28 15:55:19+00:00,Closed,13114124,DAFFODIL-706
Bug,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Minor,"""DelimParseResultult""


./daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/processors/PrimitivesDelimiters.scala:139:        log(LogLevel.Debug, ""%s - %s - DelimParseResultult: %s"", this.toString(), eName, result)
./daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/processors/PrimitivesDelimiters.scala:370:        log(LogLevel.Debug, ""%s - %s - DelimParseResultult: %s"", this.toString(), eName, result)

It's also used as a variable name in a commented out chunk of code in 
./daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/processors/Primitives.scala (line 183)",[],2013-05-10 16:07:07+00:00,2013-10-08 13:51:14+00:00,2013-10-08 18:14:10+00:00,Closed,13114123,DAFFODIL-705
Bug,[],gmcdonald,Gavin McDonald,daffodil-aseyler,Andrew Seyler,Major,"This is similar to the original issue of DFDL-612 however that ticket got conveluted and during the troubleshooting another unrelated bug was interjected.

Here is this bug:

In a folder, named ""root-dfdl"", all tests run from SBT Command, will PASS.
However, that same repository cloned to a folder with a space in the name,
""root dfdl"" will create 3 failure.

I have attached the results of two runs of daffodil-test; one with folder containing a space and the 2nd a folder with no space.",[],2013-05-09 20:27:23+00:00,2013-05-21 17:42:47+00:00,2013-05-28 21:00:40+00:00,Closed,13114122,DAFFODIL-704
Bug,[],gmcdonald,Gavin McDonald,mbeckerle,Mike Beckerle,Minor,"If you have an array with minOccurs > 0, then that many array elements are required. 

Suppose this is in a sequence separated by commas. Suppose minOccurs is 4.

Then it will want to find exactly 3 infix sepators between 4 items. If it doesn't find one of those separators, you will get an error 'delimiter not found' which is true, but it would also be helpful to have some information about the fact that it is trying to create a required array element, and the name of that element, and the index position it is currently at (or trying to fill in.)",[],2013-05-09 20:24:41+00:00,2015-01-23 14:38:10+00:00,2015-02-02 19:56:08+00:00,Closed,13114121,DAFFODIL-703
Bug,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Major,"According to the errata and the updated spec:

US-ASCII-7bit-packed, the alignment is 1-bit (textual data in this encoding may
appear on any bit boundary, i.e., no byte alignment is required).

However, when I set this up I get the same error I get for other encodings:

[error] Test edu.illinois.ncsa.daffodil.section11.content_framing_properties.TestContentFramingProperties.test_alignmentPacked7BitASCII failed: java.lang.Exception: {color:red}Schema Definition Error: The given alignment (4 bits) must be a multiple of the encoding specified alignment (8 bits) for (String) when representation='text'. Encoding: US-ASCII-7-BIT-PACKED{color} Schema context: element.e6. Location line 208 column 101 in file:/home/jchab/NGF/dfdl/daffodil-test/target/scala-2.9.2/test-classes/edu/illinois/ncsa/daffodil/section11/content_framing_properties/ContentFramingProps.tdml.

The test is alignmentPacked7BitASCII in the following files:

daffodil-test/src/test/resources/edu/illinois/ncsa/daffodil/section11/content_framing_properties/ContentFramingProps.tdml 
daffodil-test/src/test/scala-debug/edu/illinois/ncsa/daffodil/section11/content_framing_properties/TestContentFramingPropertiesDebug.scala
daffodil-test/src/test/scala/edu/illinois/ncsa/daffodil/section11/content_framing_properties/TestContentFramingProperties.scala",[],2013-05-07 18:40:14+00:00,2013-06-13 12:14:41+00:00,2013-06-13 12:16:41+00:00,Closed,13114120,DAFFODIL-702
Improvement,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,"Scala 2.10 appears to have better detection of common errors (e.g. unreachable code, fruteless tests, etc). Additionally, the scallop library which is heavily used by the CLI has made a lot of nice improvements, but it uses things only available in 2.10 (like reflection).",[],2013-05-06 20:30:43+00:00,2014-05-13 16:10:57+00:00,2014-05-29 21:05:58+00:00,Closed,13114119,DAFFODIL-701
Bug,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,"Going down a rabbit hole, I started seeing how difficult it would be to upgrade to scala 2.10. Not too bad, but it found some warnings:

{code}
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:256: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalComplexTypeDef
[warn]           case gct: GlobalComplexTypeDef => gct.element.nearestEnclosingSequence
[warn]                     ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:257: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalGroupDef
[warn]           case gd: GlobalGroupDef => gd.groupRef.nearestEnclosingSequence
[warn]                    ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:284: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalComplexTypeDef
[warn]           case gct: GlobalComplexTypeDef => gct.element.inChoiceBeforeNearestEnclosingSequence
[warn]                     ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:285: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalGroupDef
[warn]           case gd: GlobalGroupDef => gd.groupRef.inChoiceBeforeNearestEnclosingSequence
[warn]                    ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:178: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalComplexTypeDef
[warn]           case gct: GlobalComplexTypeDef => gct.element.allTerminatingMarkup
[warn]                     ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:179: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalGroupDef
[warn]           case gd: GlobalGroupDef => gd.groupRef.allTerminatingMarkup
[warn]                    ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:310: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalComplexTypeDef
[warn]           case gct: GlobalComplexTypeDef => gct.element.immediatelyEnclosingModelGroup
[warn]                     ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:311: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.Term cannot also be a edu.illinois.ncsa.daffodil.dsom.GlobalGroupDef
[warn]           case gd: GlobalGroupDef => gd.groupRef.immediatelyEnclosingModelGroup
[warn]                    ^
[warn] /home/slawrence/tresys/daffodil/daffodil.git/daffodil-core/src/main/scala/edu/illinois/ncsa/daffodil/dsom/Groups.scala:426: fruitless type test: a value of type edu.illinois.ncsa.daffodil.dsom.ModelGroup cannot also be a edu.illinois.ncsa.daffodil.dsom.GroupRef
[warn]       case (g: GroupRef) => Some(g)
{code}

Basically, the code is doing {{this match}} with some of the cases being GlobalComplexTypeDef and GlobalGroupDef, which don't appear to inherit from Term (which is what {{this}} is).

Also, note that the last line of the above output is a fruitless match of GroupRef/ModelGroup.",[],2013-05-06 20:26:55+00:00,2013-05-15 19:30:39+00:00,2013-05-16 17:43:31+00:00,Closed,13114118,DAFFODIL-700
Improvement,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Minor,"It'd be nice if the output of 'help set' showed the default values for the settings listed. This is the current output:

{noformat}
(debug) help set
  Usage: set <setting> <value>
  
  Change a debugger setting, the list of settings are below.
  
  Subcommands:
    breakOnFailure       whether or not stop break on failures
    breakOnlyOnCreation  whether or not breakpoints should occur only on element creation, or always
    dataLength           set the maximum number of bytes of the data to display
    infosetLines         set the maximum number of lines of the infoset to display
    removeHidden         set whether or not to remove Daffodil internal attributes when displaying the infoset (true/false or 1/0)
    wrapLength           set the maximum number of bytes to display before wrapping

{noformat}

Also it doesn't look like the wiki has been updated with some of the newer settings.",[],2013-05-06 19:06:35+00:00,2013-05-24 13:32:18+00:00,2013-05-31 18:43:37+00:00,Closed,13114117,DAFFODIL-699
Bug,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Major,"According to requirement DFDL-12-011R:

""To avoid ambiguity when parsing, optional elements and variable-occurrence arrays where the minimum number of occurrences is zero cannot have alignment properties different from the items that follow them. It is a schema definition error otherwise.""

I created a sequence where the middle element is optional. The alignment settings are different from the settings of the element that follows. I do not get the Schema Definition Error that I would expect based on the requirement above.

See test alignmentOptionalElem in the following files:

daffodil-test/src/test/resources/edu/illinois/ncsa/daffodil/section12/aligned_data/Aligned_Data.tdml
daffodil-test/src/test/scala-debug/edu/illinois/ncsa/daffodil/section12/aligned_data/TestAlignedDataDebug.scala
daffodil-test/src/test/scala/edu/illinois/ncsa/daffodil/section12/aligned_data/TestAlignedData.scala",[],2013-05-06 16:35:02+00:00,2013-09-16 11:42:25+00:00,2013-09-17 18:18:34+00:00,Closed,13114116,DAFFODIL-698
Bug,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Minor,"I copied testJavaAPI3 in 
daffodil-core/src/test/java/edu/illinois/ncsa/daffodil/example/TestJavaAPI.java
and added a new element to 
daffodil-core/src/test/resources/test/japi/mySchema3.dfdl.xsd
I modified the test (new test is testJavaAPI4) to reference my new element (e4) and my new data file (myData2.bat)
When I run the test it still seems to be referencing element e3, the first element in the schema. When I swap e3 and e4 in the schema, all tests that reference that schema use e4 - the first element.

Steve suggested trying the compiler's setDistinguishedRootNode before running compile, and that worked with no problems. It only seems to be the ProcessorFactory's setDistinguishedRootNode method that isn't working.

I commented out the failing test (testJavaAPI4) and added the passing test that uses the compiler's method (testJavaAPI4b)",[],2013-05-03 17:10:19+00:00,,2021-01-20 21:45:23+00:00,Open,13114115,DAFFODIL-697
Improvement,[],gmcdonald,Gavin McDonald,mbeckerle,Mike Beckerle,Major,"If we create a daffodil-api project, then we can generate a focused API-only scaladoc set.",[],2013-05-02 23:01:23+00:00,2015-02-05 14:23:53+00:00,2015-02-05 14:23:53+00:00,Closed,13114114,DAFFODIL-696
Bug,[],gmcdonald,Gavin McDonald,mbeckerle,Mike Beckerle,Minor,"This error situation is undetected right now.

test_multi_encoding_02 is this situation. The field is utf-8, but the separator on the enclosing sequence is us-ascii. Even though those are compatible character encodings, it's generally non-sensible for this to be changing between a lengthKind='delimited' field, and its delimiter (which is the group separator).

We need to explicitly check that the encoding (charset, not the name of the encoding - there are aliases) is the same across separator and element when the element has no terminator. All possible terminating markup and the item itself must be the same charset.",[],2013-05-02 18:59:47+00:00,2017-04-06 14:58:04+00:00,2018-09-13 14:13:19+00:00,Closed,13114113,DAFFODIL-695
Bug,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,"I get the following stack overflow when running the interactive debugger now:
{code}
Exception in thread ""main"" java.lang.StackOverflowError
	at edu.illinois.ncsa.daffodil.util.Enum$EnumVal.<init>(Enum.scala:43)
	at edu.illinois.ncsa.daffodil.debugger.InteractiveDebugger$DebugState$Continue$.<init>(InteractiveDebugger.scala:63)
	at edu.illinois.ncsa.daffodil.debugger.InteractiveDebugger$DebugState$.Continue(InteractiveDebugger.scala:63)
	at edu.illinois.ncsa.daffodil.debugger.InteractiveDebugger$DebugState$Continue$.<init>(InteractiveDebugger.scala:63)
	at edu.illinois.ncsa.daffodil.debugger.InteractiveDebugger$DebugState$.Continue(InteractiveDebugger.scala:63)
        ...
{code}

Appears to be caused by the new Enum changes, it is not immediately clear to me what the problem is.",[],2013-05-02 18:56:21+00:00,2013-05-06 14:13:19+00:00,2013-05-06 19:50:50+00:00,Closed,13114112,DAFFODIL-694
Bug,[],gmcdonald,Gavin McDonald,slawrence,Steve Lawrence,Major,,[],2013-05-02 16:56:46+00:00,2013-06-04 14:44:20+00:00,2013-06-07 16:40:03+00:00,Closed,13114111,DAFFODIL-693
Bug,[],gmcdonald,Gavin McDonald,daffodil-jchab,Jessie Chab,Major,"According to the most recent spec changes, implicit alignment is encoding-dependent. I created two tests that reference elements with an encoding of utf-16be. I would expect the alignment to be 16 bits. These tests fail with the following error:

[info] - test_implicitAlignmentUIntT2 *** FAILED ***
{color:red}[info]   edu.illinois.ncsa.daffodil.exceptions.Abort: Invariant broken.{color}
[info] edu.illinois.ncsa.daffodil.exceptions.Assert$.abort(Assert.scala:87)
[info] edu.illinois.ncsa.daffodil.exceptions.Assert$.invariant(Assert.scala:115)
[info] edu.illinois.ncsa.daffodil.processors.DFDLJavaIOStreamDecoder$$anonfun$implRead$1.apply$mcV$sp(DFDLJavaIOStreamDecoder.scala:363)
[info] scala.util.control.Breaks.breakable(Breaks.scala:39)
[info]   at edu.illinois.ncsa.daffodil.exceptions.Assert$.abort(Assert.scala:87)
[info]   at edu.illinois.ncsa.daffodil.exceptions.Assert$.invariant(Assert.scala:115)
[info]   at edu.illinois.ncsa.daffodil.processors.DFDLJavaIOStreamDecoder$$anonfun$implRead$1.apply$mcV$sp(DFDLJavaIOStreamDecoder.scala:363)
[info]   at scala.util.control.Breaks.breakable(Breaks.scala:39)
[info]   at edu.illinois.ncsa.daffodil.processors.DFDLJavaIOStreamDecoder.implRead(DFDLJavaIOStreamDecoder.scala:319)
[info]   at edu.illinois.ncsa.daffodil.processors.DFDLJavaIOStreamDecoder.read(DFDLJavaIOStreamDecoder.scala:245)
[info]   at edu.illinois.ncsa.daffodil.processors.DFDLJavaIOInputStreamReader.read(DFDLJavaIOInputStreamReader.scala:60)
[info]   at scala.collection.immutable.PagedSeq$$anonfun$fromReader$1.apply(PagedSeq.scala:87)
[info]   at scala.collection.immutable.PagedSeq$$anonfun$fromReader$1.apply(PagedSeq.scala:87)
[info]   at scala.collection.immutable.Page.addMore(PagedSeq.scala:256)
[info]   ...

The tests are in implicitAlignmentUIntT2 and implicitAlignmentUShortT2 in following files:

daffodil-test/src/test/resources/edu/illinois/ncsa/daffodil/section12/aligned_data/Aligned_Data.tdml
daffodil-test/src/test/scala-debug/edu/illinois/ncsa/daffodil/section12/aligned_data/TestAlignedDataDebug.scala
daffodil-test/src/test/scala/edu/illinois/ncsa/daffodil/section12/aligned_data/TestAlignedData.scala",[],2013-05-02 15:52:00+00:00,2013-05-23 10:29:37+00:00,2013-05-24 11:21:37+00:00,Closed,13114110,DAFFODIL-692
Bug,[],gmcdonald,Gavin McDonald,mbeckerle,Mike Beckerle,Major,"When a DFDL expression is compiled, function names should be scrutinized, and the prefixes should have to be defined.

I believe right now whether you write fn:true() or just true() it will evaluate correctly. This is wrong. If there is a xmlns=""..."" then just true() should be the true function in that namespace, which probably doesn't exist.",[],2013-05-02 14:59:35+00:00,2013-07-11 15:51:50+00:00,2013-07-11 15:51:56+00:00,Closed,13114109,DAFFODIL-691
